they're just closer to home .	他們只是靠近家 。
not to mention the toll it takes on our relationships and family lives , because people around us can tell we're checked out and preoccupied .	不要提到我們和家庭生活的關係 , 因為人們可以告訴我們被檢查出來 , 和家庭生活 。
so this is a picture from a galapagos trip that we took with some wastewater treatment engineers ; they purify wastewater .	這張照片是來自加拿大的照片 , 我們用了一些廢水水 , 用一些廢水來處理廢水 。
underneath the fdr , we are putting , like , pavilions with pocket walls that can slide out and protect from the water .	在fdr , 我們在手上 , 用皮膚的牆壁 , 可以投入水裡 , 或保護水 。
i've been all around the world , and there will be a thousand kids crying out your name , and it's such a weird , visceral experience .	我一直在世界各地 , 那裡有一千個孩子哭出你的名字 , 有點怪異的經驗 。
and today i want to talk about a different way to measure the success of countries , a different way to define and shape our lives for the next 80 years .	今天我要談論一個不同的方式來定義和形塑我們的生活在接下來的80年間
they were just wound up doing these things all day long , until the manager had to , with a stern voice , say , " okay , everybody freeze . "	他們每天都在做這些事情 , 直到管理者 , 直到管理者 , 直到經理 , 說: 「 好 , 每個人都自由 。 」
so before i talk about this car for the blind , let me briefly tell you about another project that i worked on called the darpa urban challenge .	在我談到這輛車之前 , 讓我向各位介紹另一個計畫 , 讓我向各位介紹一個計畫 , 讓我很明顯地告訴各位 , 在我工作的一個叫做達爾帕城市的挑戰 。
that you can and will be sad , and happy ; you'll be grieving , and able to love in the same year or week , the same breath .	這樣你會很悲傷 , 很悲傷 , 很悲傷 , 每一週 , 或星期 , 呼吸 。
they all shared the belief that we could actually live together despite our differences , that egypt after mubarak would be for all .	他們都分享信仰 , 儘管我們的差異 , 在穆巴克總統之間 , 我們都能活在一起 。
they are one of the most liked online marketplaces in indonesia , and this has a lot to do with the role they chose to play .	他們是印尼西亞最喜歡的線上市場 , 其中一個最喜歡的線上市場 , 和他們選擇玩耍的原因 。
i mean , think of donning a hoodie , all of a sudden , you feel more protected , you feel that you are in your own shell .	我的意思是 , 想像一下 , 突然間 , 突然間 , 突然間 , 你感覺到 , 你感覺到你在自己身邊 。
miriam zoila pérez: this is a baby girl born to a client of jennie's this past june .	miriamzoilapérezoilapérezoilapérezoilapérezoilapérezoilapérezoilaprezoilapérezoilapérez
that is the fragmentation of scale because the very small can substitute for the traditional corporate scale .	這是規模的大規模 , 因為小小的規模可以在傳統企業規模的規模 。
i'll give you one very dramatic example of this , a study that was done of investments in voluntary retirement plans .	我會給你們一個很棒的例子 , 就是投資在志工退休退休計畫 。
and this really got me excited because again , we found the same pattern: the more people change , the more it affected the growth of their tumors .	這讓我很興奮 , 因為我們發現同樣的模式:越來越多人改變 , 愈來愈多的增長腫瘤的成長 。
we often tell people about that mission , and they say , " that's so generous of you , it's so philanthropic . "	我們常常告訴人們 , 他們會說: 「 這很慷慨 , 很慷慨 。 」
they're local election officials serving mercer county's 40 , 000 registered voters .	他們是當地的選舉官員 , 選舉辦公室的選舉官員 。
many scientists , in fields ranging from genetics to string theory , have tried to start science wikis along very similar lines .	許多科學家 , 從基因開始科學維基 , 開始科學維基 , 開始科學維基 。
and , although we do work in the financial sector , where excel is king , we believe in emotional capital .	儘管我們在財務部門工作 , 儘管我們在財務部門 , 我們相信情緒資本 。
at one point during the 60hour siege , the terrorists were going room to room trying to find additional victims .	在六小時時 , 恐怖主義者會去找更多受害者 。
the most urgent question we need to be asking today is how do we make sure that the internet evolves in a citizencentric manner .	我們最迫切的問題就是我們要如何確保網路演化在公民中最迫切 。
the lesson of the titanic , for a lot of the contemporaries , was that you must have enough lifeboats for everyone on the ship .	鐵達尼號的一部份 , 就是你必須擁有足夠的生命船來到船上 。
if you've ever been up to the big city , and used an oyster card at all , does that ring any bells to anybody ?	如果你曾經去過這個大型城市 , 用一顆牛仔褲 , 用一顆牛仔褲 , 可以嗎 ?
so what we did is we did a randomized , controlled trial in 134 villages in udaipur districts .	所以 , 我們做了一個隨機、控制的試驗 , 在三十四個村莊裡 。
and that is that every minute , 400 pounds of hydrogen and almost seven pounds of helium escape from earth into space .	每一分鐘 , 四百磅 , 四百磅 , 四百磅 , 四百磅 , 四百磅 , 四百磅 。
so the physicists have been working on fusion for a while , and one of the ways they do it is with something called a tokamak .	物理學家們一直在努力 , 其中一個方法是用一種叫做 「 天空 」 的物理學家 。
and if you all believe this story that i've invented , then you will follow the same norms and laws and values , and you can cooperate .	如果你相信這個故事 , 我發明了 , 你就會遵循同一個規則、法律和價值觀 , 然後你就會遵循同樣的規則 。
by the way , check out my sweet ride . since birth , we have both suffered from the inability to fly on our own .	順便提一下 , 我的自生自生了 , 我們都受苦了 , 不管我們從哪裡來到自己身上 。
we tend to think that somehow this is going to harm these dictatorships , but in many cases it only strengthens them .	我們常常認為這會傷害這些獨裁者 , 但在許多情況下 , 它只能強化它們 。
what we did was a flatter organizational chart where everybody was owning the situation and we all made quick decisions to solve the problems on the spot .	我們所做的是 , 每個人都有自己的狀況 , 所有人都做得很快的決定要解決問題 。
